#1.2													
20812	12												
Name	Description	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Polyp_1	Polyp_2	Polyp_3	Polyp_4	Polyp_5	Polyp_6
PDZK1IP1	na	2.866111352	5.722775665	6.346893336	3.069652159	6.06711671	5.178130885	5.091598904	6.169102783	5.171270742	4.931043243	6.332475691	6.569185998
PDZRN3	na	4.219748306	5.030897961	3.176968334	3.069652159	2.6978829	2.008205883	5.181796713	5.727912996	5.023172103	5.41647007	5.301448796	5.487656113
PDZRN4	na	5.529076364	1.330458243	1.954575913	3.069652159	3.434848495	2.008205883	0.137402593	2.485838209	-0.186281263	1.024152648	2.36284934	2.86874628
PEA15	na	5.673466274	6.45974126	6.097533867	3.069652159	6.858874777	4.815560805	6.366221284	7.55688796	6.413631579	6.906795697	6.332475691	6.569185998
PEAK1	na	5.886010909	5.854020199	3.176968334	3.069652159	5.550325712	2.008205883	6.068139931	7.009400165	5.646608751	6.578741499	5.822280959	5.789311813
PEAR1	na	1.281148851	2.915420743	1.954575913	3.069652159	-0.472042101	2.008205883	1.722365094	2.692289086	2.621073659	2.609115148	0.77788684	3.520822977
PEBP1	na	6.171919781	6.45974126	7.358298099	3.069652159	5.831738647	4.330133978	6.707258202	7.173415776	7.948145057	6.638862492	6.450312181	7.698015979
PEBP4	na	2.018114445	1.330458243	1.954575913	3.069652159	3.228397617	2.008205883	0.137402593	1.592753413	1.398681238	2.609115148	0.77788684	0.061391358
PECR	na	2.503541272	3.652386338	3.176968334	3.069652159	4.051519855	2.008205883	2.459330688	1.592753413	2.983643738	2.609115148	4.237318458	1.646353859
PEF1	na	5.5788294	4.137813165	6.042038754	3.069652159	4.051519855	2.008205883	4.529720016	5.924949843	5.023172103	5.668008837	5.73208315	5.487656113
PEG10	na	3.396626068	2.915420743	0.369613412	3.069652159	2.6978829	2.008205883	2.944757515	4.457823833	-0.186281263	3.346080743	3.947811841	3.968281954
PEG3	na	2.503541272	1.330458243	0.369613412	3.069652159	1.1129204	2.008205883	1.722365094	2.692289086	1.398681238	2.609115148	0.77788684	2.86874628
PELI1	na	6.490602217	6.822311339	6.559437971	3.069652159	7.487959831	3.593168384	6.366221284	7.038063923	6.684083457	5.272080161	6.332475691	6.328177899
PELI2	na	6.615049588	1.330458243	3.176968334	3.069652159	5.410600948	2.008205883	5.494954598	6.253004041	5.922243194	4.724592366	4.865349681	6.083759171
PELI3	na	2.503541272	3.652386338	2.691541507	3.069652159	1.1129204	2.008205883	1.722365094	3.033326004	2.135646832	2.609115148	0.77788684	4.148854199
PELO	na	5.122451105	6.188439238	4.761930835	3.069652159	4.813360118	5.467637502	4.781258783	5.840680926	5.646608751	5.111615489	5.170204262	5.270844724
PELP1	na	2.866111352	5.417921084	5.498896429	5.391580254	1.1129204	3.593168384	2.944757515	5.704261728	6.080505278	3.83150757	3.099814934	5.61598021
PEMT	na	1.281148851	3.652386338	1.954575913	3.069652159	3.228397617	3.593168384	4.781258783	0.370360991	2.983643738	1.024152648	3.099814934	5.270844724
PENK	na	1.281148851	1.330458243	1.954575913	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PEPD	na	6.266041959	5.237348838	5.124500914	3.069652159	5.142667743	2.008205883	5.809827935	7.038063923	6.555185723	5.272080161	6.332475691	7.20094271
PER1	na	4.088503773	5.030897961	6.67339416	3.069652159	2.6978829	5.915096479	7.468319471	7.411107334	7.421049051	5.882133643	5.987340205	6.906881409
PER2	na	3.783649191	2.915420743	3.539538414	3.069652159	2.335312821	2.008205883	4.660964549	5.261131922	8.524525171	4.483584266	3.099814934	5.418943363
PER3	na	5.310896194	6.085345745	5.498896429	3.069652159	5.360847913	2.008205883	5.181796713	5.680216254	5.541639192	6.638862492	6.450312181	6.328177899
PER4	na	5.477546064	5.030897961	1.954575913	4.65461466	3.228397617	7.680631225	0.137402593	4.339987342	-0.186281263	2.609115148	0.77788684	3.231316359
PERP	na	4.219748306	3.652386338	6.346893336	3.069652159	4.572352018	2.008205883	4.044293189	4.339987342	5.963465857	4.724592366	3.585241762	5.487656113
PES1	na	4.981588569	4.500383244	5.227594407	3.069652159	4.282845401	2.008205883	5.62925569	6.362827319	5.744456075	4.194077649	4.684777435	4.309318871
PET112	na	3.396626068	2.915420743	4.276504008	3.069652159	4.737411265	3.593168384	1.722365094	4.566758204	4.337280693	3.83150757	4.478326558	5.105785477
PET117	na	2.018114445	4.137813165	2.691541507	3.069652159	3.61542074	2.008205883	4.385330107	3.308960447	3.720609333	4.724592366	0.77788684	4.584953314
PEX1	na	4.34004254	4.137813165	3.829045031	3.069652159	5.717782458	2.008205883	4.781258783	3.739594801	3.514158455	1.024152648	2.36284934	4.148854199
PEX10	na	3.155617969	4.137813165	5.013469602	3.069652159	4.572352018	6.866186878	4.385330107	4.566758204	4.337280693	3.346080743	4.478326558	6.169915815
PEX11A	na	1.281148851	3.652386338	3.176968334	3.069652159	1.1129204	2.008205883	1.722365094	3.177715913	3.514158455	1.024152648	0.77788684	4.148854199
PEX11B	na	3.944113864	4.500383244	4.276504008	3.069652159	3.434848495	2.008205883	4.224865435	5.052185031	5.023172103	5.272080161	3.947811841	3.968281954
PEX11G	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	1.955323492	-0.186281263	1.024152648	0.77788684	0.061391358
PEX12	na	1.281148851	4.789889861	2.691541507	3.069652159	-0.472042101	2.008205883	3.837842311	1.955323492	2.983643738	1.024152648	3.099814934	3.968281954
PEX13	na	6.464370675	6.085345745	6.042038754	3.069652159	6.876686053	3.593168384	5.918762307	5.751182775	6.042537428	4.483584266	5.532774342	5.015587668
PEX14	na	1.281148851	2.915420743	3.829045031	3.069652159	1.849885994	2.008205883	2.944757515	4.618288505	4.20603616	4.931043243	4.865349681	1.646353859
PEX16	na	2.866111352	3.652386338	3.176968334	3.069652159	3.61542074	3.593168384	4.224865435	5.089179239	2.983643738	3.83150757	5.170204262	5.015587668
PEX2	na	2.018114445	1.330458243	0.369613412	3.069652159	1.1129204	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PEX26	na	2.018114445	2.915420743	3.176968334	5.391580254	1.1129204	2.008205883	0.137402593	2.244830109	3.720609333	3.83150757	2.36284934	3.520822977
PEX3	na	6.20398099	5.030897961	6.779004348	3.069652159	5.756776589	4.330133978	6.441183342	5.883430573	6.080505278	6.068546767	6.800254653	6.169915815
PEX5	na	3.603076946	5.237348838	4.617540926	5.877007081	2.6978829	4.815560805	4.044293189	5.293193131	4.767915047	4.724592366	4.237318458	5.015587668
PEX5L	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PEX6	na	-0.30381365	1.330458243	2.691541507	3.069652159	1.1129204	3.593168384	2.944757515	3.643379486	2.621073659	1.024152648	0.77788684	2.383319453
PEX7	na	4.088503773	4.137813165	4.276504008	3.069652159	5.360847913	3.593168384	4.044293189	4.566758204	4.457574927	1.024152648	5.822280959	5.015587668
PF4	na	2.503541272	2.915420743	2.691541507	3.069652159	1.1129204	4.330133978	2.459330688	0.370360991	-0.186281263	2.609115148	4.478326558	0.061391358
PF4V1	na	1.281148851	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	3.83150757	2.36284934	0.061391358
PFAS	na	2.866111352	3.652386338	4.457076253	3.069652159	-0.472042101	4.330133978	1.722365094	3.643379486	3.514158455	4.724592366	2.36284934	3.968281954
PFDN1	na	5.053738355	2.915420743	5.124500914	3.069652159	4.813360118	2.008205883	5.091598904	4.851487681	3.901181578	5.111615489	4.684777435	5.015587668
PFDN2	na	6.036036353	5.237348838	7.027824895	3.069652159	6.422775662	2.008205883	6.203491784	6.56018555	5.922243194	5.272080161	6.505807294	5.789311813
PFDN4	na	7.273615178	5.237348838	4.761930835	3.069652159	7.452770403	3.593168384	5.809827935	5.704261728	5.696361786	5.41647007	5.635867835	5.418943363
PFDN5	na	9.935784879	9.290460175	9.97509293	3.069652159	10.70600023	7.890848933	9.71294184	9.658073371	8.417345082	9.189059574	10.31898345	9.917816887
PFDN6	na	2.018114445	4.137813165	4.893175368	3.069652159	2.6978829	2.008205883	3.596834212	2.872861332	3.273150356	2.609115148	3.947811841	3.231316359
PFKFB1	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PFKFB2	na	3.944113864	4.500383244	5.013469602	3.069652159	3.61542074	2.008205883	5.346855959	5.965307581	3.514158455	3.83150757	3.099814934	5.418943363
PFKFB3	na	-0.30381365	4.137813165	1.954575913	3.069652159	-0.472042101	2.008205883	4.044293189	3.914681507	4.06164625	3.346080743	0.77788684	4.584953314
PFKFB4	na	2.018114445	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	2.621073659	1.024152648	3.099814934	2.383319453
PFKL	na	3.155617969	7.438982699	5.984323256	3.069652159	3.920275322	3.593168384	6.068139931	7.056861518	6.003543296	6.153435665	5.73208315	6.956209121
PFKM	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	1.107326585	1.398681238	1.024152648	0.77788684	0.061391358
PFKP	na	2.503541272	2.915420743	5.498896429	3.069652159	2.987389518	2.008205883	3.307327595	4.070800709	4.20603616	3.346080743	3.099814934	5.418943363
PFN1	na	7.995394369	9.105245302	8.317980644	4.65461466	8.094011937	6.652062073	8.799180691	9.80845974	7.968536846	9.446217414	7.875918922	8.635038546
PFN1P2	na	8.372143383	7.307738166	7.08385893	8.427204164	7.120414936	8.828384846	7.192685029	6.347640915	6.633897699	6.233606013	6.660529889	6.690747978
PFN2	na	6.56655107	6.615860462	7.446429009	3.069652159	5.756776589	2.008205883	6.114682517	5.985070835	6.608134603	4.194077649	5.301448796	6.169915815
PFN3	na	-0.30381365	1.330458243	2.691541507	3.069652159	1.849885994	4.330133978	0.137402593	-1.214601509	-0.186281263	1.024152648	3.947811841	0.061391358
PFN4	na	1.281148851	1.330458243	1.954575913	5.391580254	2.987389518	2.008205883	1.722365094	-1.214601509	2.983643738	1.024152648	0.77788684	0.061391358
PGA3	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGA4	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGA5	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	-0.186281263	1.024152648	0.77788684	0.061391358
PGAM1	na	6.794218433	6.374852362	6.877408052	3.069652159	5.410600948	6.763093385	7.621218371	6.285244378	7.089843142	6.068546767	4.865349681	6.537124789
PGAM2	na	-0.30381365	1.330458243	1.954575913	3.069652159	-0.472042101	2.008205883	2.459330688	-1.214601509	-0.186281263	1.024152648	2.36284934	2.383319453
PGAM4	na	2.018114445	1.330458243	0.369613412	3.069652159	1.849885994	4.330133978	0.137402593	0.370360991	-0.186281263	1.024152648	2.36284934	1.646353859
PGAM5	na	2.503541272	2.915420743	4.07005313	3.069652159	3.920275322	2.008205883	3.307327595	4.807766304	5.023172103	4.724592366	3.947811841	3.520822977
PGAP1	na	5.053738355	5.417921084	5.013469602	3.069652159	4.051519855	2.008205883	2.459330688	3.82979261	5.83608655	2.609115148	3.099814934	3.520822977
PGAP2	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	1.107326585	-0.186281263	1.024152648	0.77788684	0.061391358
PGAP3	na	2.866111352	5.417921084	6.097533867	3.069652159	4.051519855	4.815560805	5.181796713	6.856860853	4.943001754	4.931043243	5.170204262	6.504334854
PGBD1	na	2.018114445	3.652386338	0.369613412	3.069652159	1.1129204	2.008205883	2.944757515	1.592753413	2.983643738	2.609115148	0.77788684	3.761831076
PGBD2	na	3.603076946	2.915420743	0.369613412	3.069652159	3.228397617	2.008205883	2.944757515	3.643379486	4.06164625	2.609115148	0.77788684	4.81627886
PGBD4	na	5.122451105	1.330458243	3.539538414	3.069652159	2.335312821	4.330133978	1.722365094	1.592753413	2.983643738	1.024152648	2.36284934	2.86874628
PGC	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
CPQ	na	5.5788294	5.237348838	5.795878167	3.069652159	6.348136861	4.815560805	6.851648111	5.862214088	4.671699732	5.547714604	5.301448796	5.270844724
PGCP1	na	3.396626068	1.330458243	0.369613412	3.069652159	1.1129204	2.008205883	0.137402593	-1.214601509	-0.186281263	2.609115148	0.77788684	0.061391358
PGD	na	5.626923688	5.722775665	6.779004348	5.877007081	5.550325712	6.400523306	5.691991445	6.745400423	6.47193022	6.153435665	5.301448796	6.470782294
PGF	na	1.281148851	3.652386338	1.954575913	3.069652159	3.228397617	2.008205883	4.224865435	3.033326004	-0.186281263	1.024152648	2.36284934	2.383319453
PGGT1B	na	6.071225782	5.030897961	5.013469602	3.069652159	5.831738647	4.330133978	5.091598904	4.618288505	4.457574927	5.111615489	5.301448796	4.81627886
PGK1	na	7.597053158	7.930371085	8.258356661	3.069652159	8.116672535	6.400523306	8.792038622	8.603980668	7.435770556	7.710653175	8.370343877	9.000970572
PGK2	na	4.825469367	1.330458243	3.829045031	3.069652159	-0.472042101	5.708645601	0.137402593	2.692289086	-0.186281263	1.024152648	0.77788684	1.646353859
PGLS	na	4.554167345	4.500383244	5.124500914	3.069652159	4.572352018	4.330133978	4.385330107	6.220026718	3.901181578	3.83150757	5.421743029	7.76875049
PGLYRP1	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGLYRP2	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGLYRP3	na	-0.30381365	1.330458243	1.954575913	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGLYRP4	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
PGM1	na	7.4443792	5.030897961	3.829045031	3.069652159	3.775885412	5.178130885	4.224865435	3.82979261	5.171270742	4.931043243	2.36284934	4.148854199
PGM2	na	4.74058047	3.652386338	3.539538414	3.069652159	5.309317613	2.008205883	4.660964549	4.142950495	5.099120956	3.83150757	3.585241762	3.968281954
PGM2L1	na	4.825469367	4.500383244	3.539538414	3.069652159	5.309317613	2.008205883	3.307327595	4.142950495	2.135646832	2.609115148	5.532774342	2.86874628
PGM3	na	1.281148851	2.915420743	4.617540926	5.391580254	2.335312821	4.815560805	2.459330688	2.692289086	4.568606239	3.346080743	4.237318458	0.061391358
PGM5	na	4.34004254	4.500383244	1.954575913	3.069652159	3.775885412	2.008205883	4.529720016	5.293193131	4.20603616	5.111615489	4.237318458	4.309318871
PGP	na	-0.30381365	3.652386338	1.954575913	3.069652159	-0.472042101	2.008205883	2.944757515	2.872861332	2.621073659	3.346080743	0.77788684	0.061391358
PGPEP1	na	2.866111352	5.578385756	5.124500914	3.069652159	4.171814089	2.008205883	4.224865435	5.526865477	5.171270742	4.724592366	4.237318458	5.346793577
PGPEP1L	na	1.281148851	4.137813165	0.369613412	3.069652159	1.1129204	4.815560805	0.137402593	0.370360991	-0.186281263	1.024152648	0.77788684	0.061391358
PGR	na	3.944113864	4.137813165	3.176968334	3.069652159	2.6978829	4.330133978	3.307327595	4.400108335	2.983643738	3.346080743	5.025814353	3.761831076
PGRMC1	na	7.24308081	7.163348257	7.70053029	3.069652159	7.652079211	4.330133978	7.912189653	7.418393688	7.479054654	9.4629445	7.117736842	7.528996908
PGRMC2	na	6.382686877	3.652386338	4.617540926	3.069652159	6.269424885	2.008205883	5.346855959	5.052185031	5.696361786	5.41647007	4.684777435	4.309318871
PGS1	na	2.866111352	1.330458243	3.829045031	3.069652159	2.987389518	2.008205883	4.385330107	4.142950495	3.514158455	4.194077649	4.684777435	5.105785477
PHACTR1	na	3.783649191	2.915420743	0.369613412	3.069652159	1.1129204	2.008205883	1.722365094	1.592753413	3.273150356	2.609115148	3.099814934	0.061391358
PHACTR2	na	2.018114445	1.330458243	4.276504008	3.069652159	3.228397617	3.593168384	3.307327595	3.82979261	-0.186281263	3.83150757	3.585241762	2.86874628
PHACTR3	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	1.646353859
PHACTR4	na	3.783649191	4.500383244	5.727165417	3.069652159	4.737411265	2.008205883	4.044293189	5.704261728	5.541639192	3.83150757	3.947811841	5.418943363
PHAX	na	8.040482258	5.578385756	5.984323256	3.069652159	7.983285119	2.008205883	5.970292608	5.526865477	5.879807927	5.41647007	6.927633959	5.346793577
PHB	na	6.464370675	6.45974126	7.264431175	3.069652159	6.097813507	4.330133978	7.317311683	5.883430573	7.665467778	5.668008837	6.392596684	6.365172106
PHC1	na	5.886010909	5.237348838	3.539538414	3.069652159	4.385938894	6.652062073	4.385330107	5.862214088	4.337280693	3.83150757	5.170204262	5.015587668
PHC2	na	-0.30381365	1.330458243	1.954575913	3.069652159	1.1129204	2.008205883	4.660964549	1.955323492	2.621073659	2.609115148	0.77788684	1.646353859
PHC3	na	6.105577286	6.284654553	5.984323256	3.069652159	5.937348835	3.593168384	6.441183342	6.203251005	6.608134603	7.364002651	5.987340205	6.569185998
PHEX	na	6.235345161	4.137813165	1.954575913	3.069652159	1.1129204	2.008205883	0.137402593	2.872861332	-0.186281263	1.024152648	0.77788684	3.520822977
PHF1	na	2.866111352	4.789889861	5.727165417	3.069652159	1.849885994	2.008205883	5.809827935	6.061522896	6.003543296	4.194077649	2.36284934	6.631246966
PHF10	na	7.995394369	6.885047094	6.812556908	3.069652159	7.933099362	2.008205883	7.486130748	7.724977705	7.665467778	6.906795697	8.457366939	7.726727275
PHF11	na	5.424106805	4.137813165	4.07005313	3.069652159	5.255878354	3.593168384	4.781258783	4.400108335	3.720609333	6.857042662	4.684777435	3.231316359
PHF12	na	2.018114445	4.789889861	5.013469602	3.069652159	3.61542074	4.330133978	4.529720016	4.851487681	5.646608751	4.724592366	2.36284934	5.553244454
PHF13	na	1.281148851	1.330458243	2.691541507	3.069652159	1.849885994	2.008205883	3.307327595	3.994851856	2.135646832	4.483584266	2.36284934	4.453708781
PHF14	na	6.235345161	5.854020199	7.164029278	3.069652159	5.970901395	2.008205883	6.068139931	6.061522896	6.555185723	5.882133643	6.392596684	12.69325049
PHF15	na	2.018114445	2.915420743	2.691541507	3.069652159	2.335312821	2.008205883	0.137402593	0.370360991	3.514158455	2.609115148	2.36284934	0.061391358
PHF16	na	4.451073852	4.137813165	3.176968334	3.069652159	4.885509904	2.008205883	4.529720016	4.457823833	3.514158455	3.346080743	4.865349681	5.190674375
PHF17	na	4.74058047	4.137813165	4.276504008	3.069652159	2.987389518	2.008205883	3.837842311	4.457823833	4.767915047	4.724592366	3.585241762	4.148854199
PHF19	na	4.088503773	4.137813165	4.07005313	3.069652159	1.849885994	4.330133978	4.224865435	4.762678414	4.767915047	4.194077649	0.77788684	3.761831076
PHF2	na	2.503541272	3.652386338	5.414007531	3.069652159	3.61542074	2.008205883	2.459330688	5.579814357	5.023172103	5.111615489	3.947811841	4.584953314
